,분류,키워드
108559,0,ᄋᄉ ᄎᄉᄒᄀ ᄋᄍ ᄃᄋᄋᄀ
108560,0,ᄇᄉᄃᄒᄇᄋ ᄌᄋ ᄀᄁᄋ ᄋᄀ
108561,0,ᄎᄀ ᄋ ᄆᄋ ᄋ ᄄ
108562,0,ᄃᄋᄌ ᄉᄋᄋ ᄉᄏᄌ ᄋᄇ
108563,0,ᄃᄉ ᄒ ᄇ ᄎᄏ ᄀᄂᄒᄌ
108565,0,ᄌᄉ ᄋᄃ ᄀᄎᄋᄌ
108568,0,ᄌᄇ ᄉᄉ ᄉᄌᄒᄀ
108571,0,ᄌᄆᄋ ᄆᄉᄀ ᄋ ᄃᄆᄋᄋᄉ ᄆᄂᄀ
108575,0,ᄋᄌ ᄇᄋ ᄑᄌᄃ ᄒᄌᄐᄋᄅ ᄇᄂᄀ
108576,0,ᄇᄉᄋ ᄋᄒᄌ ᄋᄒ ᄋᄋᄒᄀ
108577,0,ᄇᄒᄀᄑ ᄇᄀ ᄀᄂᄒᄌ
108578,0,ᄋᄒ ᄃᄎᄀᄒᄋ ᄋᄂ ᄂ
108581,0,ᄆᄋ ᄋ ᄄ ᄃᄋ ᄋᄐᄇᄋ ᄌᄉᄒᄀ
108582,0,ᄀᄋᄇ ᄀᄌ ᄎᄌᄇᄀᄉ ᄌᄎ ᄆᄋ ᄀᄉᄒᄀ
108584,0,ᄋᄂ ᄋᄒ ᄋᄀᄉ ᄆᄋ ᄋᄂᄌ
108585,0,ᄋ ᄋᄋ ᄆᄋᄆ ᄆᄋᄉ ᄇᄋᄀ
108586,0,ᄋᄋ ᄌᄉ ᄆᄋ ᄎᄏᄒᄀ
108587,0,ᄌᄌ ᄄ ᄃᄀ ᄌᄋ ᄂᄅ ᄐᄀ
108589,0,ᄂᄋ ᄌᄂ ᄒᄀᄒᄌ
108590,0,ᄌᄎᄌ ᄆ ᄃᄒᄂᄌ
108591,0,ᄉᄃᄋᄎ ᄉᄃᄋᄅ ᄆᄃᄀ
108592,0,ᄋᄂ ᄀᄌ ᄂ ᄋᄂᄌ
108594,0,ᄎ ᄂ ᄋᄂ ᄄ
108596,0,ᄌᄀ ᄂᄋᄀᄋ ᄋᄎ
108597,0,ᄌᄋ ᄐᄇ ᄋᄂᄌ
108599,0,ᄃᄋᄃ ᄋᄌᄒ ᄂᄍ
108600,0,ᄀᄋᄋ ᄀᄋᄉᄀ
108603,0,ᄉᄀ ᄂᄂ ᄉᄀ
108604,0,ᄇᄐᄂ ᄇᄂᄒ ᄋᄋᄐᄋᄋᄉ ᄆᄋ ᄋᄂᄌ
108605,0,ᄂᄋ ᄆᄐ ᄀ ᄃᄋᄂᄅ ᄋᄀᄀ
108606,0,ᄂᄀᄊᄆᄋᄒ ᄉᄌ ᄎᄇᄑᄋ ᄉ
108607,0,ᄇᄋᄆᄋᄒ ᄌᄇ ᄇᄋᄀ
108609,0,ᄋᄋᄏ ᄋᄉᄋᄃᄅ ᄆᄎᄀ
108610,0,ᄋᄈᄅ ᄅᄃᄅᄋ ᄋᄋᄉ ᄆᄂᄂᄌ
108611,0,ᄋᄋᄋᄀ ᄋᄒ ᄉᄇ ᄃᄋᄉ ᄌᄋᄒᄂᄌ
108612,0,ᄋᄂ ᄇᄉ ᄆᄋ ᄉ
108614,0,ᄆᄂᄉ ᄋᄒᄇᄀ
108615,0,ᄌ ᄃ ᄈᄅᄀ ᄉᄃᄒ ᄇᄇ
108616,0,ᄃᄀᄅ ᄃᄋᄀᄀ
108617,0,ᄋᄌ ᄌᄋᄇ ᄒᄌ ᄉᄀ
108618,0,ᄑᄋ ᄉᄌᄒᄂ ᄂᄍ
108619,0,ᄉᄋᄃ ᄋᄂ ᄌᄋᄉ ᄂᄍ
108620,0,ᄒᄋᄌᄀ
108621,0,ᄀᄋᄀ ᄋᄌ ᄀᄒ ᄋᄇ
108623,0,ᄎᄆᄋ ᄃᄒᄂᄌ
108624,0,ᄃᄋ ᄌ ᄋᄌ
108625,0,ᄃᄋᄌ ᄉᄋᄋ ᄆᄋᄋᄉ ᄋᄇ
108626,0,ᄋᄌᄇ ᄋᄆᄋ ᄇᄂ ᄉᄅ
108628,0,ᄒᄌ ᄋᄋᄏ ᄉᄌᄋᄃ
108629,0,ᄂᄆ ᄌᄎ ᄆᄀᄋ ᄋᄅᄒᄀ
108630,0,ᄋᄆᄀᄅ ᄆᄋᄒ ᄄᄅ ᄆᄃᄀ
108632,0,ᄋᄂ ᄀᄀ ᄎᄌᄃ
108635,0,ᄀᄉᄂᄁ ᄀᄀ
108636,0,ᄂᄋ ᄇ ᄋᄉ ᄀᄋ
108637,0,ᄋᄂ ᄎᄀᄀᄋ ᄎᄌᄀᄋ
108638,0,ᄒᄒᄒ ᄌᄉᄑᄃᄋ ᄋᄒᄌᄀ ᄌ ᄂᄋ ᄀ
108640,0,ᄏᄑ ᄆᄋᄒᄋᄉ ᄀᄌ ᄎᄀ ᄆᄋ ᄋ ᄇᄉᄌ
108643,0,ᄇᄋᄅ ᄌᄀ ᄏᄌᄂᄌ
108644,0,ᄂᄋ ᄉᄐᄃ ᄉᄀ
108648,0,ᄀᄃᄅᄌᄀ
108649,0,ᄋᄉᄃ ᄇᄀ ᄆᄌᄌ
108650,0,ᄒᄆ ᄌ ᄋᄋᄂ ᄇᄇ
108652,0,ᄂᄌ ᄁᄀ ᄉᄃ ᄇᄀ
108653,0,ᄎᄒᄒ ᄌᄀ
108655,0,ᄉᄎ ᄆᄅᄃᄀ
108657,0,ᄌᄇ ᄒᄑᄀ ᄏᄌᄋᄂᄌ
108658,0,ᄇᄋ ᄆᄃᄃ ᄂᄀᄀ ᄃ ᄁᄀ
108659,0,ᄎᄌᄋ ᄋᄇ
108661,0,ᄋᄀᄌᄃ ᄈ ᄀᄌ ᄌ ᄇᄋᄂ ᄌᄒᄋᄀ
108662,0,ᄂᄋ ᄋᄎ ᄋᄅ ᄃᄅ ᄉᄀ
108663,0,ᄀᄋᄀᄀ ᄉᄋᄀ ᄌ ᄋᄒᄂ ᄀ
108664,0,ᄂᄋ ᄋᄎ ᄋᄍ ᄋᄉᄉᄋ ᄃᄅᄀ
108665,0,ᄉᄑᄆᄋ ᄀᄉᄒᄀ
108666,0,ᄋᄇ ᄌ ᄋᄎ ᄋᄅ ᄌᄇ ᄁᄀ
108668,0,ᄀᄉ ᄇᄋᄅ ᄏᄀ
108669,0,ᄂᄇ ᄋᄎᄅ ᄇᄁᄀ
108670,0,ᄋ ᄌ ᄉᄋᄋ ᄋᄉ ᄃ ᄆᄋ ᄌᄋᄀ
108671,0,ᄋᄋᄋ ᄋᄒ ᄃᄉ ᄃᄒᄅᄋᄉ ᄋᄀᄇᄀ ᄋᄌ ᄃᄅᄒᄀ
108672,0,ᄎ ᄇᄍ ᄎᄇᄑᄋᄆ ᄋᄀ
108673,0,ᄉᄀ ᄃᄇᄃ ᄀᄅ ᄀᄉ
108674,0,ᄒᄇᄐ ᄆᄋ ᄋᄂᄌ
108675,0,ᄋᄂ ᄆᄉᄌᄋᄉ ᄋ ᄆᄋ ᄋᄇ
108676,0,ᄀᄉᄅᄋᄌ ᄇ ᄃᄃᄀᄅ ᄌᄋᄀ
108678,0,ᄂᄋ ᄇ ᄎᄀᄃᄀ ᄌᄂᄉᄉ ᄉᄀ
108679,0,ᄒᄀ ᄋᄒᄋ ᄂᄋᄃᄀ
108680,0,ᄌᄋᄇ ᄋᄋᄏ ᄉᄉᄇ ᄃ ᄁᄌᄃᄅ ᄋᄋᄒᄀ
108681,0,ᄆᄂᄏᄑᄌᄑᄀᄋ ᄉᄎᄀᄂ ᄌᄃᄉᄏᄀ
108683,0,ᄒᄌᄀ ᄋᄆᄋᄀ ᄇᄂ ᄆᄋ ᄉ
108684,0,ᄆᄋᄇᄉ ᄋᄒᄉᄀ
108686,0,ᄃᄋᄌ ᄋᄋᄋ ᄀᄂ ᄂᄋᄀᄋ
108687,0,ᄋᄇᄂ ᄉᄂᄋᄌ
108690,0,ᄇᄈᄌ ᄋᄋ ᄂ ᄋᄅ ᄌᄀ
108691,0,ᄒᄆᄂ ᄉᄉ ᄎᄒ ᄑᄐ ᄂᄍ
108695,0,ᄋᄒᄀ ᄌᄂᄇᄃ ᄃᄋᄌ
108696,0,ᄉᄂᄀ ᄋᄉ ᄉᄀ
108698,0,ᄒᄆᄂᄌ ᄇᄆ ᄋᄌ
108699,0,ᄒᄀᄆ ᄇᄆᄇᄒ ᄇᄁᄀ
108700,0,ᄋᄇᄂᄃ ᄒᄉ ᄋᄏᄉ ᄂᄍ
108701,0,ᄉᄆᄉ ᄀᄆ
108703,0,ᄂᄀ ᄋᄎ ᄋᄃ ᄒᄂ ᄂᄍ
108704,0,ᄋᄇ ᄀᄋᄋ ᄃᄎᄒ ᄎᄀᄒᄀ
108705,0,ᄃᄃ ᄃ ᄎᄇᄍ ᄐᄋᄋ ᄋᄐ ᄎᄀᄒᄀ
108706,0,ᄐᄉ ᄉᄒ ᄂᄍ
108710,0,ᄋᄇᄌ ᄐᄋᄋ ᄋᄌ ᄋᄉ ᄀᄒᄀᄀ ᄋᄌ ᄎᄀᄒᄀ
108712,0,ᄒᄀᄉ ᄉᄒ ᄌᄉᄂ ᄋᄉᄌᄒᄀᄅ ᄋᄅᄒᄀ
108713,0,ᄒᄆᄂ ᄒᄋ ᄀᄅ
108714,0,ᄂᄋ ᄃᄒᄋᄋ ᄑᄃᄅ
108715,0,ᄃᄋᄌ ᄃᄎᄆᄋ ᄉᄀ
108716,0,ᄌᄀᄌᄀ ᄀᄎᄋ ᄋᄒ
108717,0,ᄂᄋ ᄋᄋᄂᄂ ᄉᄀ
108718,0,ᄋᄀᄌᄂ ᄐᄇᄀᄂ ᄌᄉ ᄌᄋᄀ
108719,0,ᄃᄋᄌ ᄉᄋᄋ ᄋᄒᄋᄌ ᄎᄀᄒᄀ
108721,0,ᄌᄆᄋᄋ ᄃᄌᄀ ᄎᄌ ᄀᄀᄅ ᄒᄂ
108722,0,ᄋᄂ ᄇᄑ ᄀᄋ ᄀᄉ ᄋᄋᄒᄀ
108724,0,ᄌᄉ ᄉᄌ ᄇᄀ ᄃᄀᄒ ᄋᄇ
108725,0,ᄀᄅ
108726,0,ᄋᄂ ᄋᄃ ᄂᄅᄀᄂ ᄉᄀ
108727,0,ᄀᄌᄃᄀ ᄀᄀ ᄀᄂ ᄂ
108728,0,ᄌᄀ ᄌᄋ ᄇᄋᄅ ᄏᄌᄂᄌ
108729,0,ᄒᄃᄑᄋᄅ ᄋᄀ ᄉᄌ ᄍᄋ ᄀᄀ
108731,0,ᄇᄃᄌᄀᄋᄉ ᄉᄋᄒ ᄋᄅ ᄒᄌ ᄒᄀ
108735,0,ᄀᄉᄋᄃ
108736,0,ᄉᄋ ᄌᄅᄀ ᄋᄋᄐ ᄌ ᄋᄇ
108737,0,ᄑᄇᄀᄋᄉ ᄆᄋ ᄋᄂᄌ
108739,0,ᄀᄋ ᄌᄂ ᄆᄋᄌ
108741,0,ᄇᄒᄀᄅ ᄆᄋ ᄌᄋ ᄆᄋᄒᄋᄅ ᄋᄀᄀ
108742,0,ᄉᄉᄀᄇᄆᄋ ᄀᄇ ᄋᄋ
108743,0,ᄋᄋ ᄆᄋ ᄆᄀ
108744,0,ᄒᄀᄀ ᄑᄋᄒ ᄀ
108746,0,ᄋᄋᄏ ᄂᄇ ᄋᄃ ᄋᄉᄉᄃᄅ ᄉᄌᄒᄀ
108747,0,ᄋᄇᄌ ᄃᄋᄅ ᄋᄋᄌ ᄒᄋ ᄋᄌ
108748,0,ᄃᄋ ᄃ ᄀᄒᄋ ᄂᄍ
108749,0,ᄒᄌ ᄌᄅ ᄉᄋᄅ
108751,0,ᄂᄋ ᄃᄉ ᄉᄏᄌ ᄋᄇ
108754,0,ᄋᄂ ᄌᄌᄋᄒᄂ ᄆᄀᄇᄉᄅ ᄋᄅᄒᄀ
108755,0,ᄋᄌ ᄂᄋ ᄋᄅᄋᄌᄐ ᄀᄅ ᄀᄉ
108756,0,ᄉᄂᄋᄃ ᄋᄃᄅ ᄋᄌᄒᄀ
108758,0,ᄀᄍ ᄉᄑ ᄇᄉ ᄋᄇ
108759,0,ᄌᄇ ᄀᄉ ᄌᄋ ᄆᄃ ᄌᄀ ᄁᄀ
108760,0,ᄃᄃᄋᄌ ᄋᄋᄋ ᄉᄀᄅ ᄋᄌ ᄎᄀᄒᄀ
108761,0,ᄆᄋᄋ ᄋᄒ ᄇᄀ ᄎᄉᄒᄀ
108762,0,ᄑᄋᄃᄋ ᄇᄂ ᄆᄋ ᄀᄉᄒᄀ
108763,0,ᄀᄎᄂᄌᄀ ᄉᄂ ᄀᄂᄒ ᄏ ᄉ
108765,0,ᄋᄇᄌ ᄉᄋᄋ ᄉᄎᄃᄉᄀ ᄂᄋᄀᄋ ᄋᄌ ᄎᄉᄒᄀ
108766,0,ᄋᄋ ᄑᄅᄑ ᄉᄃ
108768,0,ᄆᄃ ᄆᄂᄐ ᄇᄋᄀ
108769,0,ᄋᄋ ᄌᄋ ᄂᄋ ᄋᄒ
108770,0,ᄋᄇ ᄃ ᄋᄉᄋ ᄋᄋ ᄃᄋᄅ ᄀᄋ ᄎᄀᄒᄀ
108771,0,ᄉᄉᄀ ᄃᄋ ᄋᄋᄏ ᄁᄀ
108774,0,ᄂᄌᄎᄀᄋ ᄉᄇᄋ ᄂᄍ
108775,0,ᄂᄀᄀᄀ ᄇᄅ ᄀᄀ
108778,0,ᄀᄌᄉᄉ ᄋᄌ ᄂᄍ
108780,0,ᄂᄋ ᄋᄇ ᄋᄇ ᄋᄂᄌ
108781,0,ᄒᄉᄌ ᄐᄅᄋᄂ ᄂᄁᄒᄀ ᄉᄀ ᄋᄋ
108782,0,ᄏᄅᄃᄋ ᄀᄅᄎ ᄃᄋ ᄃᄋᄀ ᄋᄌ
108783,0,ᄃᄋᄌ ᄇᄋᄂᄂ ᄋᄂᄌ
108784,0,ᄉᄉᄃ ᄋᄀᄍ ᄀᄋ ᄀᄀ
108787,0,ᄋᄇ ᄒᄌᄉ ᄒᄑᄀ ᄁᄀ
108788,0,ᄁᄊᄅᄌ ᄁᄀ
108789,0,ᄒᄎᄃᄒ ᄋᄅᄇ ᄋᄉ ᄀᄂ ᄋᄇ
108790,0,ᄀᄉᄇ ᄏᄀ ᄋᄂᄌ 
108791,0,ᄀᄋᄋ ᄎᄀ
108792,0,ᄃᄉᄌᄋᄇ ᄌᄋ
108793,0,ᄋᄅᄋ ᄒᄉᄑ ᄃᄋᄀ ᄆᄋ ᄃ ᄉᄑᄎᄅᄒᄀ
108794,0,ᄌᄐᄒᄀ ᄌᄋ ᄀᄌ ᄉᄅ ᄋᄅᄂᄀ ᄀᄀ
108796,0,ᄒᄇ ᄎᄃᄌ ᄇᄅᄀ ᄂᄋᄂᄌ
108798,0,ᄑᄋ ᄎᄇ ᄋᄇ
108799,0,ᄎᄎ ᄋᄒ ᄐᄀ
108800,0,ᄆᄋᄅ ᄇᄋ ᄉᄌ ᄋᄅᄃᄒᄀ
108801,0,ᄋᄂ ᄀᄋᄃ ᄂ ᄂᄅᄂ ᄌᄃ
108804,0,ᄑᄌ ᄋᄂ ᄇᄂ ᄉᄀ
108806,0,ᄃᄋ ᄌ ᄐᄋᄋ ᄋᄉᄌᄀ ᄌᄇᄒᄀ
108808,0,ᄋᄂᄇᄐ ᄒᄌᄋ ᄎ ᄋᄌᄒᄀ
108810,0,ᄋᄂ ᄋᄉ ᄑᄋᄒᄌ
108811,0,ᄀᄅᄎᄋᄉ ᄋ ᄆᄋ ᄋᄀ
108815,0,ᄉᄉ ᄇ ᄒ ᄋᄅ ᄎᄀᄒᄀ
108819,0,ᄂᄋ ᄒᄋ ᄎᄉ ᄋᄇ
108820,0,ᄋᄀᄌᄃ ᄉᄑᄀᄐ ᄌᄆᄌ
108821,0,ᄂᄋ ᄆᄐ ᄋᄌ
108822,0,ᄋᄂ ᄇᄋ ᄆᄋ ᄆᄃ ᄉᄉᄒᄋ ᄆᄋ ᄇᄂᄀ
108823,0,ᄃᄉᄏᄐ ᄏᄑᄐ ᄏᄌᄋᄂᄌ
108824,0,ᄀᄉᄂᄁ ᄇᄂ ᄆᄋ ᄆᄃ ᄎᄀ
108825,0,ᄋᄀᄌ ᄆᄋ ᄉᄑᄆᄋᄒᄋ ᄋᄂᄌ
108826,0,ᄉᄌ ᄎᄇᄃ ᄆᄋᄆ ᄄᄅ ᄆᄅ ᄀᄉ ᄒᄀ
108827,0,ᄋᄂ ᄋᄒ ᄋᄃᄉ ᄎᄀᄋ ᄒᄉᄌ ᄀᄀ ᄋᄌ ᄎᄀᄒᄀ
108828,0,ᄋᄂ ᄀᄅ ᄆᄋ
108829,0,ᄇ ᄆᄀ ᄃᄂᄂᄌ
108830,0,ᄃᄒ ᄉᄒ ᄌ ᄑᄃᄀ ᄃ ᄉ ᄀ
108831,0,ᄉᄆᄂ ᄀᄅᄒ ᄋ ᄆᄋ ᄋᄀ
108832,0,ᄂᄋ ᄒᄋᄒ ᄋ
108833,0,ᄒᄀ ᄋᄅ ᄎᄀ ᄀᄋ
108834,0,ᄃᄋᄌᄀ ᄉᄌᄒᄂ ᄄ
108835,0,ᄃᄋᄃ ᄃᄍᄌ ᄎᄌ ᄋᄌ ᄎᄀᄒᄀ
108836,0,ᄀ ᄌᄀ ᄒᄋᄒᄀ
108837,0,ᄋᄅ ᄃᄒᄀ ᄌᄋ ᄌ
108839,0,ᄋᄇ ᄒᄌᄉ ᄌᄆ ᄁᄀ
108840,0,ᄌᄋᄅ ᄉᄑᄀ ᄒᄃᄇᄃ ᄀᄂᄀ
108844,0,ᄒᄋ ᄀᄂ ᄉᄋᄏᄃ ᄉᄋ ᄀᄂ ᄋᄇ
108845,0,ᄋᄇ ᄐᄑ ᄋᄒ ᄌᄋ
108846,0,ᄋᄇ ᄈᄀ ᄃᄅᄇ ᄆᄃ ᄇ ᄁᄀ
108847,0,ᄂᄋᄁᄌ ᄋᄉᄆᄋ ᄂᄒᄐᄌᄋᄅ ᄂᄋᄌᄀ
108849,0,ᄌᄌᄂ ᄆᄋ ᄆᄃ ᄌᄋᄀ
108852,0,ᄌ ᄂᄇ ᄆᄃ ᄁᄀ
108853,0,ᄉᄃ ᄋᄇᄋ ᄀᄎᄉ ᄆᄋᄒᄀ
108854,0,ᄎᄀᄎᄅ ᄌᄂᄀ
108855,0,ᄋᄒ ᄌᄋ ᄐᄌᄋᄂ ᄋᄀᄋᄒᄋᄉ ᄆᄃᄀ
108856,0,ᄇᄃᄆᄐ ᄃᄒ ᄀᄀ ᄆᄋ ᄉᄉᄌ
108857,0,ᄋᄂ ᄋᄋᄑᄋ ᄋᄂ ᄆᄋ ᄋᄋᄆ ᄌᄋᄑᄉᄒᄀ
108860,0,ᄋᄂ ᄌᄂ ᄎᄋᄌ
108861,0,ᄋ ᄆᄋᄋ ᄒᄉ ᄆᄋᄅ ᄑᄋᄃᄒᄀ
108862,0,ᄇᄐ ᄋᄒ ᄋᄋ ᄌᄅ ᄉᄀ
108863,0,ᄇᄋ ᄆᄋᄒᄋᄉ ᄇᄒᄋᄅ ᄀᄉᄒᄀ
108865,0,ᄋᄒᄀ ᄀᄆᄀᄉ ᄀᄀ
108867,0,ᄂ ᄃᄅᄃᄋᄀ ᄃ ᄆᄋ ᄇᄂᄀ
108869,0,ᄆᄋ ᄆᄃ ᄋᄋ ᄉᄐᄅ ᄇᄁᄋᄂᄌ
108872,0,ᄂᄋᄇ ᄑᄋᄋᄉ ᄀᄌᄂᄋᄆᄋ ᄀᄉᄒᄀ
108873,0,ᄅᄇ ᄎᄉᄀ ᄎᄌ ᄑᄋ ᄋᄇ
108874,0,ᄏ ᄀᄋ ᄉᄋᄒᄋ ᄌᄉᄌᄋᄅ ᄋᄃᄒᄀ
108875,0,ᄋᄇ ᄋᄅ ᄋᄈ ᄎᄋ ᄆᄋ ᄆᄃᄀ
108876,0,ᄉᄋᄏᄃ ᄊᄂ ᄇᄅᄒᄌ ᄋᄀ
108877,0,ᄋᄋᄋ ᄂᄃᄅᄃ ᄋᄋᄋ ᄀᄀᄒᄀ
108878,0,ᄆᄋ ᄋᄌᄋ ᄃᄋ ᄋᄀ ᄃ ᄌᄋᄀ
108880,0,ᄋᄇ ᄇᄅᄐᄋᄃᄋ ᄋᄋ
108882,0,ᄃᄋᄌ ᄉᄋᄉᄋ ᄇ ᄋᄂᄌ
108883,0,ᄇᄂᄃᄀ ᄌᄉᄉᄑᄒ ᄆᄋᄋ ᄋᄋᄆ ᄋᄅᄀ
108885,0,ᄋᄇᄌ ᄉᄎᄌᄉ ᄌᄋᄋᄂ
108886,0,ᄇᄂᄃᄀ ᄌᄉ ᄉᄑᄒ ᄆᄋ ᄋᄂᄌ
108888,0,ᄉᄋ ᄃᄋ ᄋ ᄆᄋ ᄀᄉᄒᄀ
108889,0,ᄋᄂ ᄌᄌᄃ ᄇ ᄋᄂᄌ
108890,0,ᄌᄂ ᄉᄉ ᄀᄋ ᄒᄀ
108891,0,ᄋᄉᄏ ᄂᄊ
108892,0,ᄉᄐᄀ ᄁᄂᄅᄆ ᄂᄋ ᄉᄀ
108893,0,ᄋᄇ ᄃ ᄌ ᄉᄋ ᄋᄉ ᄇ ᄋᄂ ᄄ ᄋᄂᄌ
108894,0,ᄆᄃ ᄇᄀ ᄏᄑ ᄌᄆᄌ ᄋᄎ
108895,0,ᄋᄇᄌ ᄋᄇᄉ ᄀᄂᄂᄋᄌ
108896,0,ᄌᄀ ᄎᄋ ᄃᄌᄀᄐ ᄌ ᄑᄒ ᄀ
108898,0,ᄆᄋ ᄌᄉ ᄇᄁᄋᄃᄀ ᄆᄃ ᄉᄅᄋᄀ ᄆᄋᄒᄀ
108899,0,ᄉᄐᄀ ᄀᄌ ᄉᄇᄃᄋ ᄃᄅᄀ
108901,0,ᄋᄇᄌ ᄋᄋᄋ ᄋᄒ ᄂᄉᄋ ᄑᄊᄇᄀᄀ ᄋᄌ ᄎᄀᄒᄀ
108902,0,ᄉᄑ ᄀᄇᄒᄀ
108903,0,ᄁᄂᄆ ᄇᄅ ᄂᄋᄀ
108905,0,ᄆᄀᄋᄁᄌ ᄉᄅ ᄌᄎᄒᄀ
108906,0,ᄂᄋ ᄎᄀ ᄆᄂᄂᄌ
108907,0,ᄑᄅ ᄃᄀᄒᄒᄀ
108908,0,ᄌᄆ ᄇ ᄋᄇ ᄇᄂᄌ
108909,0,ᄉᄐᄀ ᄋᄀᄉ ᄉᄋᄇᄋ ᄃᄅᄀ
108910,0,ᄏᄑᄐ ᄌᄌᄆᄃ ᄒᄀ
108911,0,ᄋᄉ ᄇᄀᄒ ᄋᄀ
108913,0,ᄃᄋ ᄌ ᄏᄉᄐ ᄀᄋ ᄇᄅ ᄀᄀ
108916,0,ᄀᄅ ᄆᄉᄌ ᄒᄀ ᄋᄇ
108917,0,ᄏᄑᄐᄂ ᄋᄐᄂ ᄌᄀ ᄒᄋᄒᄀ
108919,0,ᄒᄌᄀ ᄃᄅᄒᄀ ᄉᄋ ᄌᄌᄉ ᄒᄋᄃ
108920,0,ᄇᄁᄂᄋ ᄒᄉ ᄎᄋᄒᄀ
108921,0,ᄇᄋ ᄉᄃᄁᄌ ᄐᄋᄌᄋᄂᄌ
108922,0,ᄌᄃᄎ ᄀᄅ ᄆᄋ ᄌᄇ ᄉᄌᄒᄀ ᄉᄑᄃᄅᄒᄀ
108923,0,ᄒᄌᄐᄋ ᄋᄇᄋᄋᄉ ᄋ ᄆᄋ ᄋᄂᄌ
108924,0,ᄋᄇᄌ ᄐᄒᄃᄀᄒᄀᄌᄉ
108925,0,ᄆᄋᄏᄋ ᄇᄋ ᄆᄒ ᄋᄆᄒ ᄒᄋ
108926,0,ᄇᄀ ᄇᄂ ᄀ ᄌᄉᄎᄉ ᄀᄂᄋᄇ
108927,0,ᄋᄇ ᄌ ᄀᄉ ᄇ ᄋᄂᄌ
108928,0,ᄋᄂ ᄇᄀᄅ ᄒ ᄋᄒ
108930,0,ᄏᄐᄋ ᄇᄆ ᄎᄀ
108931,0,ᄋᄌ ᄒᄀᄋᄉ ᄋ ᄆᄋ ᄉᄉᄋᄇ
108932,0,ᄃᄋᄃ ᄑᄋ ᄋᄒ ᄃᄉᄋ ᄎᄀᄋᄅᄀ ᄋᄅᄒᄀ
108933,0,ᄋᄌ ᄋ ᄆᄋ ᄋᄉ ᄇᄀᄒᄋ ᄂᄀ
108934,0,ᄀᄉ ᄐᄇ ᄉᄅ ᄌᄋᄀ
108936,0,ᄌᄋ ᄎᄀᄋ ᄋ ᄆᄋ ᄌᄋᄀ
108937,0,ᄃᄋ ᄃ ᄉᄒ ᄋᄌ
108938,0,ᄋᄂ ᄌᄋ ᄇᄌᄌ ᄌᄒ ᄋ ᄀ ᄋᄂᄌ
108939,0,ᄐᄇ ᄉᄎᄅ ᄀᄌ ᄂᄋ ᄎᄂᄅ ᄌᄒᄒᄀ
108940,0,ᄋᄂ ᄒᄀᄋᄉ ᄋ ᄆᄋ ᄀᄉ
108942,0,ᄋᄇᄌ ᄌᄋᄉ ᄌᄉ
108943,0,ᄌᄃᄎ ᄀᄌᄉ ᄋᄀ
108945,0,ᄌᄉᄆ ᄉᄉ ᄒᄒ
108947,0,ᄌᄉᄀᄋ ᄋᄉ ᄌᄏᄂ ᄉᄅᄋ ᄃᄀ
108948,0,ᄉᄉᄒᄌᄂ ᄄ
108949,0,ᄀᄅᄋ ᄆᄋ ᄀ ᄋᄋ
108951,0,ᄒᄌᄉ ᄆ ᄌᄀᄋᄂᄌ
108952,0,ᄀᄋᄒᄊ ᄒᄃᄌᄉᄇᄋᄋᄉ ᄋᄋᄒᄀ
108954,0,ᄋᄃᄋ ᄋᄒ ᄑᄅ ᄅᄋᄐ ᄁᄀ
108955,0,ᄂᄊ ᄑᄅᄂ ᄂᄍ
108956,0,ᄎᄉᄐᄌ ᄋᄒ ᄀᄅᄉᄉ
108957,0,ᄎᄀ ᄋᄉᄉᄉᄀ ᄆᄉᄆᄌ ᄎᄋ
108958,0,ᄒᄉ ᄆᄋ ᄆᄃ ᄉᄌ ᄋᄇ
108959,0,ᄂᄋ ᄀᄇ ᄂᄀᄋ
108960,0,ᄋᄂ ᄐᄅᄐ ᄂᄊ ᄆᄋᄌ
108961,0,ᄃᄋ ᄌ ᄀᄌ ᄃᄋ ᄂ
108962,0,ᄉᄑᄆᄋᄃ ᄃ ᄌᄋᄂᄌ
108963,0,ᄌᄒᄎ ᄇᄉ ᄉᄀᄒᄐ ᄋᄇ
108964,0,ᄉᄒᄏᄃᄋᄉ ᄆᄋ ᄋᄂᄌ
108965,0,ᄋᄌ ᄇᄂ ᄆᄋ ᄇᄉ ᄋᄇ
108966,0,ᄆᄅ ᄌᄂ ᄋᄉ ᄋᄇ
108968,0,ᄒᄌᄋ ᄉᄋᄂ ᄋᄌ
108969,0,ᄌᄂᄃ ᄂ ᄋᄂᄌ
108971,0,ᄋᄂ ᄋᄈᄅᄂ ᄉᄅᄋ ᄋᄂᄀᄌ
108972,0,ᄑᄌᄊᄀ ᄎᄋ ᄉᄒᄉᄏᄀ
108973,0,ᄌᄂᄉᄀ ᄉᄉᄇ ᄌᄋ ᄆᄋ ᄋᄅᄀ
108974,0,ᄂᄋ ᄒᄉᄆᄐ ᄋᄌ ᄎᄀᄒᄀ
108976,0,ᄋᄇᄃ ᄀᄌᄋᄉ ᄌᄉ
108977,0,ᄂᄋ ᄀᄆ ᄌᄋᄉ ᄌᄉ 
108979,0,ᄂᄋ ᄋᄀ ᄁᄂ ᄀ
108980,0,ᄇ ᄋᄂ ᄂᄍ
